date,region,state_name,gen_actual,gen_programmed,capacity,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy,total_gen_with_re
2017-09-11,Southern,Tamil Nadu,250.13,271.08,18832.08,,,,,250.13
2017-09-11,Southern,Telangana,144.67,150.13,9458.1,,,,,144.67
2017-09-11,Western,Chhatisgarh,300.22,284.75,21388.0,,,,,300.22
2017-09-11,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-11,Western,Gujarat,345.05,307.14,25473.41,,,,,345.05
2017-09-11,Western,Madhya Pradesh,290.27,283.05,19460.0,,,,,290.27
2017-09-11,Western,Maharashtra,326.65,353.79,32823.0,,,,,326.65
2017-09-12,Eastern,Andaman And Nicobar Islands,0.27,0.53,40.05,,,,,0.27
2017-09-12,Eastern,Bihar,64.44,64.22,4980.0,,,,,64.44
2017-09-12,Eastern,Jharkhand,78.54,75.58,5318.2,,,,,78.54
2017-09-12,Eastern,Odisha,127.72,144.35999999999999,9822.25,,,,,127.72
2017-09-12,Eastern,Sikkim,42.64,44.1,2061.0,,,,,42.64
2017-09-12,Eastern,West Bengal,198.87,212.81,15603.0,,,,,198.87
2017-09-12,North Eastern,Arunachal Pradesh,7.35,7.0,405.0,,,,,7.35
2017-09-12,North Eastern,Assam,15.01,19.92,1439.45,,,,,15.01
2017-09-12,North Eastern,Manipur,2.55,2.33,141.0,,,,,2.55
2017-09-12,North Eastern,Meghalaya,6.12,5.609999999999999,372.0,,,,,6.12
2017-09-12,North Eastern,Mizoram,0.0,0.6,30.0,,,,,0.0
2017-09-12,North Eastern,Nagaland,1.54,1.67,75.0,,,,,1.54
2017-09-12,North Eastern,Tripura,16.96,16.62,1132.1,,,,,16.96
2017-09-12,Northern,Delhi,25.490000000000002,19.09,3048.4,,,,,25.490000000000002
2017-09-12,Northern,Haryana,78.64,59.56,5971.59,,,,,78.64
2017-09-12,Northern,Himachal Pradesh,136.18,138.84,9633.02,,,,,136.18
2017-09-12,Northern,Jammu And Kashmir,49.94,54.44,3294.0,,,,,49.94
2017-09-12,Northern,Punjab,128.77,84.29,7746.3,,,,,128.77
2017-09-12,Northern,Rajasthan,158.43,155.28,11114.13,,,,,158.43
2017-09-12,Northern,Uttar Pradesh,402.01,355.89,23827.74,,,,,402.01
2017-09-12,Northern,Uttarakhand,66.15,59.54,4206.35,,,,,66.15
2017-09-12,Southern,Andhra Pradesh,177.99,183.51,17057.2,,,,,177.99
2017-09-12,Southern,Karnataka,129.04,137.35,13370.52,,,,,129.04
2017-09-12,Southern,Kerala,22.45,21.37,2575.04,,,,,22.45
2017-09-12,Southern,Puducherry,0.66,0.6,32.5,,,,,0.66
2017-09-12,Southern,Tamil Nadu,252.04,271.08,18832.08,,,,,252.04
2017-09-12,Southern,Telangana,148.22,150.13,9458.1,,,,,148.22
2017-09-12,Western,Chhatisgarh,291.09,284.75,21388.0,,,,,291.09
2017-09-12,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-12,Western,Gujarat,341.21,307.14,25473.41,,,,,341.21
2017-09-12,Western,Madhya Pradesh,308.57,283.05,19460.0,,,,,308.57
2017-09-12,Western,Maharashtra,332.01,353.79,32823.0,,,,,332.01
2017-09-13,Eastern,Andaman And Nicobar Islands,0.27,0.53,40.05,,,,,0.27
2017-09-13,Eastern,Bihar,70.39,64.22,4980.0,,,,,70.39
2017-09-13,Eastern,Jharkhand,78.14,75.58,5318.2,,,,,78.14
2017-09-13,Eastern,Odisha,124.65,144.35999999999999,9822.25,,,,,124.65
2017-09-13,Eastern,Sikkim,43.0,44.1,2061.0,,,,,43.0
2017-09-13,Eastern,West Bengal,206.44,212.81,15603.0,,,,,206.44
2017-09-13,North Eastern,Arunachal Pradesh,8.15,7.0,405.0,,,,,8.15
2017-09-13,North Eastern,Assam,18.16,19.92,1439.45,,,,,18.16
2017-09-13,North Eastern,Manipur,2.54,2.33,141.0,,,,,2.54
2017-09-13,North Eastern,Meghalaya,6.28,5.609999999999999,372.0,,,,,6.28
2017-09-13,North Eastern,Mizoram,0.0,0.6,30.0,,,,,0.0
2017-09-13,North Eastern,Nagaland,1.54,1.67,75.0,,,,,1.54
2017-09-13,North Eastern,Tripura,16.28,16.62,1132.1,,,,,16.28
2017-09-13,Northern,Delhi,26.310000000000002,19.09,3048.4,,,,,26.310000000000002
2017-09-13,Northern,Haryana,81.94,59.56,5971.59,,,,,81.94
2017-09-13,Northern,Himachal Pradesh,132.12,138.84,9633.02,,,,,132.12
2017-09-13,Northern,Jammu And Kashmir,47.15,54.44,3294.0,,,,,47.15
2017-09-13,Northern,Punjab,136.24,84.29,7746.3,,,,,136.24
2017-09-13,Northern,Rajasthan,160.68,160.06,11114.13,,,,,160.68
2017-09-13,Northern,Uttar Pradesh,399.05,355.89,23827.74,,,,,399.05
2017-09-13,Northern,Uttarakhand,64.43,59.54,4206.35,,,,,64.43
2017-09-13,Southern,Andhra Pradesh,188.38,183.51,17057.2,,,,,188.38
2017-09-13,Southern,Karnataka,133.89,137.35,13370.52,,,,,133.89
2017-09-13,Southern,Kerala,20.93,21.37,2575.04,,,,,20.93
2017-09-13,Southern,Puducherry,0.67,0.6,32.5,,,,,0.67
2017-09-13,Southern,Tamil Nadu,250.86,271.08,18832.08,,,,,250.86
2017-09-13,Southern,Telangana,144.65,150.13,9458.1,,,,,144.65
2017-09-13,Western,Chhatisgarh,279.38,284.75,21388.0,,,,,279.38
2017-09-13,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-13,Western,Gujarat,343.9,307.14,25473.41,,,,,343.9
2017-09-13,Western,Madhya Pradesh,316.01,283.05,19460.0,,,,,316.01
2017-09-13,Western,Maharashtra,322.8,353.79,32823.0,,,,,322.8
2017-09-14,Eastern,Andaman And Nicobar Islands,0.27,0.53,40.05,,,,,0.27
2017-09-14,Eastern,Bihar,71.76,64.22,4980.0,,,,,71.76
2017-09-14,Eastern,Jharkhand,76.83,75.58,5318.2,,,,,76.83
2017-09-14,Eastern,Odisha,121.78999999999999,144.35999999999999,9822.25,,,,,121.78999999999999
2017-09-14,Eastern,Sikkim,42.95,44.1,2061.0,,,,,42.95
2017-09-14,Eastern,West Bengal,214.98,212.81,15603.0,,,,,214.98
2017-09-14,North Eastern,Arunachal Pradesh,7.9,7.0,405.0,,,,,7.9
2017-09-14,North Eastern,Assam,18.1,19.92,1439.45,,,,,18.1
2017-09-14,North Eastern,Manipur,2.55,2.33,141.0,,,,,2.55
2017-09-14,North Eastern,Meghalaya,6.46,5.609999999999999,372.0,,,,,6.46
2017-09-14,North Eastern,Mizoram,0.0,0.6,30.0,,,,,0.0
2017-09-14,North Eastern,Nagaland,1.82,1.67,75.0,,,,,1.82
2017-09-14,North Eastern,Tripura,17.47,16.62,1132.1,,,,,17.47
2017-09-14,Northern,Delhi,31.28,19.09,3048.4,,,,,31.28
2017-09-14,Northern,Haryana,84.91,59.56,5971.59,,,,,84.91
2017-09-14,Northern,Himachal Pradesh,128.75,138.84,9633.02,,,,,128.75
2017-09-14,Northern,Jammu And Kashmir,45.38,54.44,3294.0,,,,,45.38
2017-09-14,Northern,Punjab,134.46,84.29,7746.3,,,,,134.46
2017-09-14,Northern,Rajasthan,153.41,160.06,11114.13,,,,,153.41
2017-09-14,Northern,Uttar Pradesh,365.88,355.89,23827.74,,,,,365.88
2017-09-14,Northern,Uttarakhand,64.94,59.54,4206.35,,,,,64.94
2017-09-14,Southern,Andhra Pradesh,180.54,183.51,17057.2,,,,,180.54
2017-09-14,Southern,Karnataka,122.89,142.76,13370.52,,,,,122.89
2017-09-14,Southern,Kerala,18.56,21.37,2575.04,,,,,18.56
2017-09-14,Southern,Puducherry,0.67,0.6,32.5,,,,,0.67
2017-09-14,Southern,Tamil Nadu,235.31,271.08,18832.08,,,,,235.31
2017-09-14,Southern,Telangana,138.0,150.13,9458.1,,,,,138.0
2017-09-14,Western,Chhatisgarh,297.6,284.75,21388.0,,,,,297.6
2017-09-14,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-14,Western,Gujarat,330.92,307.14,25473.41,,,,,330.92
2017-09-14,Western,Madhya Pradesh,325.95,283.05,19460.0,,,,,325.95
2017-09-14,Western,Maharashtra,321.4,353.79,32823.0,,,,,321.4
2017-09-15,Eastern,Andaman And Nicobar Islands,0.27,0.53,40.05,,,,,0.27
2017-09-15,Eastern,Bihar,68.17,75.41,4980.0,,,,,68.17
2017-09-15,Eastern,Jharkhand,78.23,79.28,5318.2,,,,,78.23
2017-09-15,Eastern,Odisha,116.3,156.10999999999999,9822.25,,,,,116.3
2017-09-15,Eastern,Sikkim,43.01,44.1,2061.0,,,,,43.01
2017-09-15,Eastern,West Bengal,216.53,215.25,15603.0,,,,,216.53
2017-09-15,North Eastern,Arunachal Pradesh,5.85,7.0,405.0,,,,,5.85
2017-09-15,North Eastern,Assam,16.32,19.92,1439.45,,,,,16.32
2017-09-15,North Eastern,Manipur,2.52,2.33,141.0,,,,,2.52
2017-09-15,North Eastern,Meghalaya,6.46,5.609999999999999,372.0,,,,,6.46
2017-09-15,North Eastern,Mizoram,0.0,0.6,30.0,,,,,0.0
2017-09-15,North Eastern,Nagaland,1.76,1.67,75.0,,,,,1.76
2017-09-15,North Eastern,Tripura,16.52,16.62,1132.1,,,,,16.52
2017-09-15,Northern,Delhi,31.740000000000002,19.09,3048.4,,,,,31.740000000000002
2017-09-15,Northern,Haryana,89.41,59.56,5971.59,,,,,89.41
2017-09-15,Northern,Himachal Pradesh,128.65,138.84,9633.02,,,,,128.65
2017-09-15,Northern,Jammu And Kashmir,49.45,54.44,3294.0,,,,,49.45
2017-09-15,Northern,Punjab,119.16,84.29,7746.3,,,,,119.16
2017-09-15,Northern,Rajasthan,144.03,160.06,11114.13,,,,,144.03
2017-09-15,Northern,Uttar Pradesh,369.63,355.89,23827.74,,,,,369.63
2017-09-15,Northern,Uttarakhand,62.75,59.54,4206.35,,,,,62.75
2017-09-15,Southern,Andhra Pradesh,182.17000000000002,183.51,17057.2,,,,,182.17000000000002
2017-09-15,Southern,Karnataka,133.71,142.76,13370.52,,,,,133.71
2017-09-15,Southern,Kerala,20.54,21.37,2575.04,,,,,20.54
2017-09-15,Southern,Puducherry,0.67,0.6,32.5,,,,,0.67
2017-09-15,Southern,Tamil Nadu,223.35999999999999,271.08,18832.08,,,,,223.35999999999999
2017-09-15,Southern,Telangana,146.94,148.06,9458.1,,,,,146.94
2017-09-15,Western,Chhatisgarh,300.72,284.75,21388.0,,,,,300.72
2017-09-15,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-15,Western,Gujarat,331.82,307.14,25473.41,,,,,331.82
2017-09-15,Western,Madhya Pradesh,349.71,283.05,19460.0,,,,,349.71
2017-09-15,Western,Maharashtra,306.79,353.79,32823.0,,,,,306.79
2017-09-16,Eastern,Andaman And Nicobar Islands,0.27,0.53,40.05,,,,,0.27
2017-09-16,Eastern,Bihar,63.31,75.41,4980.0,,,,,63.31
2017-09-16,Eastern,Jharkhand,77.94,79.28,5318.2,,,,,77.94
2017-09-16,Eastern,Odisha,127.66,157.44,9822.25,,,,,127.66
2017-09-16,Eastern,Sikkim,36.55,44.1,2061.0,,,,,36.55
2017-09-16,Eastern,West Bengal,216.57,215.25,15603.0,,,,,216.57
2017-09-16,North Eastern,Arunachal Pradesh,5.65,7.0,405.0,,,,,5.65
2017-09-16,North Eastern,Assam,16.67,19.92,1439.45,,,,,16.67
2017-09-16,North Eastern,Manipur,2.37,2.33,141.0,,,,,2.37
2017-09-16,North Eastern,Meghalaya,5.2,5.609999999999999,372.0,,,,,5.2
2017-09-16,North Eastern,Mizoram,0.0,0.6,30.0,,,,,0.0
2017-09-16,North Eastern,Nagaland,1.82,1.67,75.0,,,,,1.82
2017-09-16,North Eastern,Tripura,17.75,16.62,1132.1,,,,,17.75
2017-09-16,Northern,Delhi,31.15,19.09,3048.4,,,,,31.15
2017-09-16,Northern,Haryana,91.48,59.56,5971.59,,,,,91.48
2017-09-16,Northern,Himachal Pradesh,120.23,138.84,9633.02,,,,,120.23
2017-09-16,Northern,Jammu And Kashmir,44.93,54.44,3294.0,,,,,44.93
2017-09-16,Northern,Punjab,119.66,84.29,7746.3,,,,,119.66
2017-09-16,Northern,Rajasthan,148.25,160.06,11114.13,,,,,148.25
2017-09-16,Northern,Uttar Pradesh,389.03000000000003,355.89,23827.74,,,,,389.03000000000003
2017-09-16,Northern,Uttarakhand,61.38,59.54,4206.35,,,,,61.38
2017-09-16,Southern,Andhra Pradesh,175.43,193.52,17057.2,,,,,175.43
2017-09-16,Southern,Karnataka,127.71,142.76,13370.52,,,,,127.71
2017-09-16,Southern,Kerala,17.04,21.37,2575.04,,,,,17.04
2017-09-16,Southern,Puducherry,0.67,0.6,32.5,,,,,0.67
2017-09-16,Southern,Tamil Nadu,211.53,271.08,18832.08,,,,,211.53
2017-09-16,Southern,Telangana,138.38,149.93,9458.1,,,,,138.38
2017-09-16,Western,Chhatisgarh,294.41,284.75,21388.0,,,,,294.41
2017-09-16,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-16,Western,Gujarat,322.92,307.14,25473.41,,,,,322.92
2017-09-16,Western,Madhya Pradesh,320.66,283.05,19460.0,,,,,320.66
2017-09-16,Western,Maharashtra,311.89,353.79,32823.0,,,,,311.89
2017-09-17,Eastern,Andaman And Nicobar Islands,0.27,0.53,40.05,,,,,0.27
2017-09-17,Eastern,Bihar,66.63,75.41,4980.0,,,,,66.63
2017-09-17,Eastern,Jharkhand,74.94,79.28,5318.2,,,,,74.94
2017-09-17,Eastern,Odisha,110.00999999999999,157.44,9822.25,,,,,110.00999999999999
2017-09-17,Eastern,Sikkim,42.45,44.1,2061.0,,,,,42.45
2017-09-17,Eastern,West Bengal,199.64000000000001,215.25,15603.0,,,,,199.64000000000001
2017-09-17,North Eastern,Arunachal Pradesh,5.02,7.0,405.0,,,,,5.02
2017-09-17,North Eastern,Assam,18.03,19.92,1439.45,,,,,18.03
2017-09-17,North Eastern,Manipur,2.53,2.33,141.0,,,,,2.53
2017-09-17,North Eastern,Meghalaya,4.1,5.609999999999999,372.0,,,,,4.1
2017-09-17,North Eastern,Mizoram,0.0,0.6,30.0,,,,,0.0
2017-09-17,North Eastern,Nagaland,1.82,1.67,75.0,,,,,1.82
2017-09-17,North Eastern,Tripura,17.2,16.62,1132.1,,,,,17.2
2017-09-17,Northern,Delhi,29.8,19.09,3048.4,,,,,29.8
2017-09-17,Northern,Haryana,74.88000000000001,59.56,5971.59,,,,,74.88000000000001
2017-09-17,Northern,Himachal Pradesh,120.73,138.84,9633.02,,,,,120.73
2017-09-17,Northern,Jammu And Kashmir,40.52,54.44,3294.0,,,,,40.52
2017-09-17,Northern,Punjab,115.3,84.29,7746.3,,,,,115.3
2017-09-17,Northern,Rajasthan,146.51,160.06,11114.13,,,,,146.51
2017-09-17,Northern,Uttar Pradesh,367.48,355.89,23827.74,,,,,367.48
2017-09-17,Northern,Uttarakhand,61.12,59.54,4206.35,,,,,61.12
2017-09-17,Southern,Andhra Pradesh,154.85999999999999,193.52,17057.2,,,,,154.85999999999999
2017-09-17,Southern,Karnataka,107.0,133.88,13370.52,,,,,107.0
2017-09-17,Southern,Kerala,12.19,21.37,2575.04,,,,,12.19
2017-09-17,Southern,Puducherry,0.66,0.6,32.5,,,,,0.66
2017-09-17,Southern,Tamil Nadu,193.64,271.08,18832.08,,,,,193.64
2017-09-17,Southern,Telangana,124.04,149.93,9458.1,,,,,124.04
2017-09-17,Western,Chhatisgarh,292.23,284.75,21388.0,,,,,292.23
2017-09-17,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-17,Western,Gujarat,302.64,307.14,25473.41,,,,,302.64
2017-09-17,Western,Madhya Pradesh,295.62,283.05,19460.0,,,,,295.62
2017-09-17,Western,Maharashtra,289.78,353.79,32823.0,,,,,289.78
2017-09-18,Eastern,Andaman And Nicobar Islands,0.27,0.53,40.05,,,,,0.27
2017-09-18,Eastern,Bihar,60.53,75.41,4980.0,,,,,60.53
2017-09-18,Eastern,Jharkhand,72.83,79.28,5318.2,,,,,72.83
2017-09-18,Eastern,Odisha,106.08999999999999,157.44,9822.25,,,,,106.08999999999999
2017-09-18,Eastern,Sikkim,39.01,44.1,2061.0,,,,,39.01
2017-09-18,Eastern,West Bengal,178.96,215.25,15603.0,,,,,178.96
2017-09-18,North Eastern,Arunachal Pradesh,5.92,7.0,405.0,,,,,5.92
2017-09-18,North Eastern,Assam,18.08,19.92,1439.45,,,,,18.08
2017-09-18,North Eastern,Manipur,2.53,2.33,141.0,,,,,2.53
2017-09-18,North Eastern,Meghalaya,4.05,5.609999999999999,372.0,,,,,4.05
2017-09-18,North Eastern,Mizoram,0.0,0.6,30.0,,,,,0.0
2017-09-18,North Eastern,Nagaland,1.79,1.67,75.0,,,,,1.79
2017-09-18,North Eastern,Tripura,17.18,16.62,1132.1,,,,,17.18
2017-09-18,Northern,Delhi,28.48,19.09,3048.4,,,,,28.48
2017-09-18,Northern,Haryana,75.47,59.56,5971.59,,,,,75.47
2017-09-18,Northern,Himachal Pradesh,119.7,138.84,9633.02,,,,,119.7
2017-09-18,Northern,Jammu And Kashmir,42.620000000000005,54.44,3294.0,,,,,42.620000000000005
2017-09-18,Northern,Punjab,118.73,84.29,7746.3,,,,,118.73
2017-09-18,Northern,Rajasthan,152.44,160.06,11114.13,,,,,152.44
2017-09-18,Northern,Uttar Pradesh,375.23,355.89,23827.74,,,,,375.23
2017-09-18,Northern,Uttarakhand,61.33,59.54,4206.35,,,,,61.33
2017-09-18,Southern,Andhra Pradesh,144.52,193.52,17057.2,,,,,144.52
2017-09-18,Southern,Karnataka,104.91,133.88,13370.52,,,,,104.91
2017-09-18,Southern,Kerala,17.18,21.37,2575.04,,,,,17.18
2017-09-18,Southern,Puducherry,0.68,0.6,32.5,,,,,0.68
2017-09-18,Southern,Tamil Nadu,195.78,271.08,18832.08,,,,,195.78
2017-09-18,Southern,Telangana,126.5,149.93,9458.1,,,,,126.5
2017-09-18,Western,Chhatisgarh,303.57,284.75,21388.0,,,,,303.57
2017-09-18,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-18,Western,Gujarat,309.48,307.14,25473.41,,,,,309.48
2017-09-18,Western,Madhya Pradesh,298.33,283.05,19460.0,,,,,298.33
2017-09-18,Western,Maharashtra,280.17,353.79,32823.0,,,,,280.17
2017-09-19,Eastern,Andaman And Nicobar Islands,0.27,0.53,40.05,,,,,0.27
2017-09-19,Eastern,Bihar,65.43,75.41,4980.0,,,,,65.43
2017-09-19,Eastern,Jharkhand,77.57000000000001,79.28,5318.2,,,,,77.57000000000001
2017-09-19,Eastern,Odisha,114.03,157.44,9822.25,,,,,114.03
2017-09-19,Eastern,Sikkim,42.2,44.1,2061.0,,,,,42.2
2017-09-19,Eastern,West Bengal,187.83,215.25,15603.0,,,,,187.83
2017-09-19,North Eastern,Arunachal Pradesh,6.02,7.0,405.0,,,,,6.02
2017-09-19,North Eastern,Assam,18.7,19.92,1439.45,,,,,18.7
2017-09-19,North Eastern,Manipur,2.53,2.33,141.0,,,,,2.53
2017-09-19,North Eastern,Meghalaya,4.5600000000000005,5.609999999999999,372.0,,,,,4.5600000000000005
2017-09-19,North Eastern,Mizoram,0.0,0.6,30.0,,,,,0.0
2017-09-19,North Eastern,Nagaland,1.39,1.67,75.0,,,,,1.39
2017-09-19,North Eastern,Tripura,17.810000000000002,16.62,1132.1,,,,,17.810000000000002
2017-09-19,Northern,Delhi,30.419999999999998,19.09,3048.4,,,,,30.419999999999998
2017-09-19,Northern,Haryana,83.96,59.56,5971.59,,,,,83.96
2017-09-19,Northern,Himachal Pradesh,117.96,138.84,9645.02,,,,,117.96
2017-09-19,Northern,Jammu And Kashmir,41.32,54.44,3294.0,,,,,41.32
2017-09-19,Northern,Punjab,112.84,84.29,7746.3,,,,,112.84
2017-09-19,Northern,Rajasthan,160.11,160.06,11114.13,,,,,160.11
2017-09-19,Northern,Uttar Pradesh,365.91,355.89,23827.74,,,,,365.91
2017-09-19,Northern,Uttarakhand,58.18,59.54,4206.35,,,,,58.18
2017-09-19,Southern,Andhra Pradesh,130.5,193.52,17057.2,,,,,130.5
2017-09-19,Southern,Karnataka,96.92,133.88,13370.52,,,,,96.92
2017-09-19,Southern,Kerala,19.56,21.37,2575.04,,,,,19.56
2017-09-19,Southern,Puducherry,0.68,0.6,32.5,,,,,0.68
2017-09-19,Southern,Tamil Nadu,204.4,271.08,18832.08,,,,,204.4
2017-09-19,Southern,Telangana,134.17,149.93,9458.1,,,,,134.17
2017-09-19,Western,Chhatisgarh,302.75,284.75,21388.0,,,,,302.75
2017-09-19,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-19,Western,Gujarat,314.17,307.14,25473.41,,,,,314.17
2017-09-19,Western,Madhya Pradesh,294.82,283.05,19460.0,,,,,294.82
2017-09-19,Western,Maharashtra,279.65999999999997,353.79,32823.0,,,,,279.65999999999997
2017-09-20,Eastern,Andaman And Nicobar Islands,0.27,0.53,40.05,,,,,0.27
2017-09-20,Eastern,Bihar,61.12,75.41,4980.0,,,,,61.12
2017-09-20,Eastern,Jharkhand,75.75,79.28,5318.2,,,,,75.75
2017-09-20,Eastern,Odisha,112.06,157.44,9822.25,,,,,112.06
2017-09-20,Eastern,Sikkim,42.0,44.1,2061.0,,,,,42.0
2017-09-20,Eastern,West Bengal,193.44,215.25,15603.0,,,,,193.44
2017-09-20,North Eastern,Arunachal Pradesh,5.61,7.0,405.0,,,,,5.61
2017-09-20,North Eastern,Assam,18.47,19.92,1439.45,,,,,18.47
2017-09-20,North Eastern,Manipur,2.53,2.33,141.0,,,,,2.53
2017-09-20,North Eastern,Meghalaya,6.380000000000001,5.609999999999999,372.0,,,,,6.380000000000001
2017-09-20,North Eastern,Mizoram,0.0,0.6,30.0,,,,,0.0
2017-09-20,North Eastern,Nagaland,1.81,1.67,75.0,,,,,1.81
2017-09-20,North Eastern,Tripura,17.48,16.62,1132.1,,,,,17.48
2017-09-20,Northern,Delhi,28.77,19.09,3048.4,,,,,28.77
2017-09-20,Northern,Haryana,87.76,59.56,5971.59,,,,,87.76
2017-09-20,Northern,Himachal Pradesh,115.81,138.84,9645.02,,,,,115.81
2017-09-20,Northern,Jammu And Kashmir,44.13,54.44,3294.0,,,,,44.13
2017-09-20,Northern,Punjab,112.27,84.29,7746.3,,,,,112.27
2017-09-20,Northern,Rajasthan,161.75,160.06,11114.13,,,,,161.75
2017-09-20,Northern,Uttar Pradesh,377.61,351.94,23827.74,,,,,377.61
2017-09-20,Northern,Uttarakhand,55.85,59.54,4206.35,,,,,55.85
2017-09-20,Southern,Andhra Pradesh,135.81,193.52,17057.2,,,,,135.81
2017-09-20,Southern,Karnataka,105.22,133.88,13370.52,,,,,105.22
2017-09-20,Southern,Kerala,20.61,21.37,2575.04,,,,,20.61
2017-09-20,Southern,Puducherry,0.68,0.6,32.5,,,,,0.68
2017-09-20,Southern,Tamil Nadu,205.25,271.08,18832.08,,,,,205.25
2017-09-20,Southern,Telangana,145.42000000000002,138.61,9458.1,,,,,145.42000000000002
2017-09-20,Western,Chhatisgarh,296.90999999999997,284.75,21388.0,,,,,296.90999999999997
2017-09-20,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-20,Western,Gujarat,321.1,307.14,25473.41,,,,,321.1
2017-09-20,Western,Madhya Pradesh,276.1,283.05,19460.0,,,,,276.1
2017-09-20,Western,Maharashtra,268.15,353.79,32823.0,,,,,268.15
2017-09-21,Eastern,Andaman And Nicobar Islands,0.27,0.53,40.05,,,,,0.27
2017-09-21,Eastern,Bihar,73.66,75.41,4980.0,,,,,73.66
2017-09-21,Eastern,Jharkhand,73.07000000000001,79.28,5318.2,,,,,73.07000000000001
2017-09-21,Eastern,Odisha,120.04,157.44,9822.25,,,,,120.04
2017-09-21,Eastern,Sikkim,42.64,44.1,2061.0,,,,,42.64
2017-09-21,Eastern,West Bengal,204.94,215.25,15603.0,,,,,204.94
2017-09-21,North Eastern,Arunachal Pradesh,5.09,7.0,405.0,,,,,5.09
2017-09-21,North Eastern,Assam,18.33,19.92,1439.45,,,,,18.33
2017-09-21,North Eastern,Manipur,2.43,2.33,141.0,,,,,2.43
2017-09-21,North Eastern,Meghalaya,6.6,5.609999999999999,372.0,,,,,6.6
2017-09-21,North Eastern,Mizoram,0.0,0.6,30.0,,,,,0.0
2017-09-21,North Eastern,Nagaland,1.81,1.67,75.0,,,,,1.81
2017-09-21,North Eastern,Tripura,15.35,16.62,1132.1,,,,,15.35
2017-09-21,Northern,Delhi,30.31,19.09,3048.4,,,,,30.31
2017-09-21,Northern,Haryana,87.57,59.56,5971.59,,,,,87.57
2017-09-21,Northern,Himachal Pradesh,117.13,138.84,9645.02,,,,,117.13
2017-09-21,Northern,Jammu And Kashmir,46.18,54.44,3294.0,,,,,46.18
2017-09-21,Northern,Punjab,116.78,84.29,7746.3,,,,,116.78
2017-09-21,Northern,Rajasthan,158.3,160.06,11114.13,,,,,158.3
2017-09-21,Northern,Uttar Pradesh,363.02,351.94,23827.74,,,,,363.02
2017-09-21,Northern,Uttarakhand,56.849999999999994,59.54,4206.35,,,,,56.849999999999994
2017-09-21,Southern,Andhra Pradesh,143.06,193.52,17057.2,,,,,143.06
2017-09-21,Southern,Karnataka,114.5,146.07999999999998,13370.52,,,,,114.5
2017-09-21,Southern,Kerala,23.51,21.37,2575.04,,,,,23.51
2017-09-21,Southern,Puducherry,0.59,0.6,32.5,,,,,0.59
2017-09-21,Southern,Tamil Nadu,221.76,271.08,18832.08,,,,,221.76
2017-09-21,Southern,Telangana,171.63,138.61,9458.1,,,,,171.63
2017-09-21,Western,Chhatisgarh,288.83,284.75,21388.0,,,,,288.83
2017-09-21,Western,Goa,0.0,0.0,48.0,,,,,0.0
2017-09-21,Western,Gujarat,321.59,307.14,25473.41,,,,,321.59
2017-09-21,Western,Madhya Pradesh,268.99,283.05,19460.0,,,,,268.99
2017-09-21,Western,Maharashtra,283.65999999999997,353.79,32823.0,,,,,283.65999999999997
2017-09-22,Eastern,Andaman And Nicobar Islands,0.0,0.0,40.05,,,,,0.0
2017-09-22,Eastern,Bihar,0.0,0.0,4980.0,,,,,0.0
2017-09-22,Eastern,Jharkhand,13.020000000000001,12.94,5318.2,,,,,13.020000000000001
2017-09-22,Eastern,Odisha,19.48,25.85,9822.25,,,,,19.48
2017-09-22,Eastern,Sikkim,2.49,2.67,2061.0,,,,,2.49
2017-09-22,Eastern,West Bengal,105.96000000000001,109.42,15603.0,,,,,105.96000000000001
2017-09-22,North Eastern,Arunachal Pradesh,0.0,0.0,405.0,,,,,0.0
2017-09-22,North Eastern,Assam,0.0,0.0,1439.45,,,,,0.0
2017-09-22,North Eastern,Manipur,0.0,0.0,141.0,,,,,0.0
2017-09-22,North Eastern,Meghalaya,0.0,0.0,372.0,,,,,0.0
2017-09-22,North Eastern,Mizoram,0.0,0.0,30.0,,,,,0.0
2017-09-22,North Eastern,Nagaland,0.0,0.0,75.0,,,,,0.0
2017-09-22,North Eastern,Tripura,12.38,12.34,1132.1,,,,,12.38
2017-09-22,Northern,Delhi,8.77,7.29,3048.4,,,,,8.77
2017-09-22,Northern,Haryana,42.7,27.17,5971.59,,,,,42.7
2017-09-22,Northern,Himachal Pradesh,42.78,42.24,9645.02,,,,,42.78
2017-09-22,Northern,Jammu And Kashmir,0.0,0.0,3294.0,,,,,0.0
2017-09-22,Northern,Punjab,22.04,14.33,7746.3,,,,,22.04
2017-09-22,Northern,Rajasthan,38.68,36.37,11114.13,,,,,38.68
2017-09-22,Northern,Uttar Pradesh,99.9,139.55,23827.74,,,,,99.9
2017-09-22,Northern,Uttarakhand,16.96,24.3,4206.35,,,,,16.96
